text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
john kerry regretted it.,2020-02-12 19:09:24+00:00,,,1227671059706585088,,https://twitter.com/simplylorilee/status/1227671059706585088,0,0,mchooyah,
what is a sustainable diamond? do they plant a charcoal briquette for every diamond they take out of the ground?,2020-02-12 02:25:23+00:00,,,1227418391268466689,,https://twitter.com/simplylorilee/status/1227418391268466689,0,0,TheLaurenChen,
,2020-02-12 02:02:35+00:00,,,1227412651921289216,,https://twitter.com/simplylorilee/status/1227412651921289216,0,0,KurtSchlichter,
they were both victims of tragedy who could never be criticized?,2020-02-12 01:51:21+00:00,,,1227409828156518400,,https://twitter.com/simplylorilee/status/1227409828156518400,0,0,redsteeze,
i love billy jack!,2020-02-11 22:45:36+00:00,,,1227363082130862080,,https://twitter.com/simplylorilee/status/1227363082130862080,0,0,KurtSchlichter,
what’s a two-spirit?,2020-02-11 02:21:34+00:00,,,1227055043481915397,,https://twitter.com/simplylorilee/status/1227055043481915397,0,0,KurtSchlichter,
god gave me free speech and he holds me accountable for ever word out of my mouth.,2020-02-11 02:12:43+00:00,,,1227052816138719233,,https://twitter.com/simplylorilee/status/1227052816138719233,0,0,stillgray,
 how do congressmen sleep at night knowing that an old man will die in prison for lying to them? schiff has been lying on tv since potus was elected about “absolute proof” that schiff has “seen” but didn’t use at trial.,2020-02-11 00:08:16+00:00,,,1227021496108933125,@AdamSchiff,https://twitter.com/simplylorilee/status/1227021496108933125,0,1,ChuckRossDC,
i would be in prison over nancy’s “investment strategies.” accepting gifts of ipo’s from a co. that she regulated seems very “bribey” to me. inside trading made many “civil servants” filthy rich. even  has called it out.,2020-02-10 20:30:01+00:00,,,1226966571119251462,@AOC,https://twitter.com/simplylorilee/status/1226966571119251462,0,2,DeAnna4Congress,
"i saw jason mamoa (?) in got and then aquaman with my teen granddaughters. i thought “wow” so i checked him out in a netflix series based on the fur trade in canada where he was mostly dressed and realized he’s not much of an actor. he is eye candy, though.",2020-02-10 17:40:38+00:00,,,1226923943933677579,,https://twitter.com/simplylorilee/status/1226923943933677579,0,0,neontaster,
natalie embroidered her cape?,2020-02-10 13:31:33+00:00,,,1226861263885684737,,https://twitter.com/simplylorilee/status/1226861263885684737,0,0,MattWalshBlog,
"i would just add on...no more giving taxpayer funded methadone, needles, etc. and no more living on the sidewalks, getting food stamps or housing $. addicts should have to support their own habit.",2020-02-10 13:24:41+00:00,,,1226859534871932928,,https://twitter.com/simplylorilee/status/1226859534871932928,0,0,chadfelixg,
